timestamp,ir,red,heart_rate,spo2,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,temp,gsr,cortisol
2025-03-06 09:37:33,1937,1055,40,-1.0,-2.59,2.86,9.04,-0.05,-0.01,0.02,25.8,1172,19.1
2025-03-06 09:37:39,1913,993,92,-1.0,-2.78,2.83,9.01,-0.05,0.01,0.02,26.04,1264,17.95
2025-03-06 09:37:45,1803,981,81,-1.0,-4.36,2.11,8.0,0.08,0.04,0.01,25.85,1204,19.03
2025-03-06 09:37:50,1820,974,97,-1.0,-2.49,2.77,9.14,-0.04,-0.01,0.02,25.89,1603,19.27
2025-03-06 09:38:12,1806,979,89,,-2.53,2.76,9.0,-0.05,-0.01,0.01,25.99,1466,19.1
2025-03-06 09:38:13,1881,970,83,,-2.46,2.81,9.04,-0.05,-0.01,0.02,25.94,1424,19.41
2025-03-06 09:38:13,1854,977,93,,-2.44,2.77,9.07,-0.05,-0.01,0.02,25.99,1411,19.83
2025-03-06 09:38:15,1851,988,87,,-2.45,2.82,9.08,-0.05,-0.01,0.02,25.99,1406,19.04
2025-03-06 09:38:15,1821,1022,87,,-2.4,2.75,9.14,-0.05,-0.01,0.02,25.99,1394,19.79
2025-03-06 09:38:16,1851,1014,82,,-2.48,2.84,9.05,-0.05,-0.01,0.02,25.99,1377,19.81
2025-03-06 09:38:17,1845,952,81,,-2.44,2.82,9.13,-0.05,-0.02,0.01,25.99,1344,19.63
2025-03-06 09:38:19,1853,976,94,,-2.53,2.89,9.03,-0.05,-0.01,0.02,26.04,1333,19.24
2025-03-06 09:38:20,1832,956,91,,-2.45,2.81,9.06,-0.05,0.02,0.01,25.85,1377,19.6
2025-03-06 09:38:20,1859,971,89,,-2.44,2.83,9.09,-0.05,-0.01,0.02,25.89,1377,20.53
2025-03-06 09:38:22,1791,875,82,,-2.46,2.84,9.01,-0.05,-0.01,0.02,26.04,1381,19.84
2025-03-06 09:38:22,1849,1001,93,,-2.46,2.86,9.09,-0.05,-0.01,0.01,26.04,1374,19.14
2025-03-06 09:38:23,1845,985,89,,-2.49,2.84,8.99,-0.05,-0.01,0.02,26.04,1353,19.82
2025-03-06 09:38:23,1840,963,81,,-2.4,2.82,9.13,-0.05,-0.01,0.02,25.99,1333,19.73
2025-03-06 09:38:24,1858,1022,79,,-2.5,2.84,9.06,-0.05,-0.01,0.01,26.04,1163,19.3
2025-03-06 09:38:24,1841,1002,75,,-2.46,2.82,9.16,-0.05,-0.01,0.02,26.04,1129,19.21
2025-03-06 09:38:25,1804,996,78,,-2.46,2.85,9.07,-0.05,-0.01,0.02,25.99,1108,19.23
2025-03-06 09:38:28,1850,954,75,,-2.49,2.84,9.11,-0.05,-0.01,0.02,25.94,1104,19.34
2025-03-06 09:38:29,1852,989,86,,-2.5,2.83,9.12,-0.05,-0.01,0.02,26.04,1084,18.66
2025-03-06 09:38:29,1865,987,52,,-2.49,2.77,9.06,-0.05,-0.01,0.01,25.94,1121,19.0
2025-03-06 09:38:30,1849,1022,79,,-2.47,2.82,9.1,-0.05,-0.01,0.02,25.99,1142,18.75
2025-03-06 09:38:32,1844,993,84,,-2.46,2.82,9.07,-0.05,-0.01,0.02,25.94,1152,18.83
2025-03-06 09:38:33,1851,969,55,,-2.4,2.85,9.09,-0.05,-0.02,0.02,25.94,240,15.55
2025-03-06 09:38:33,1880,976,67,,-2.47,2.78,9.04,-0.05,-0.01,0.02,25.89,505,17.43
2025-03-06 09:38:34,1857,979,75,,-2.46,2.78,9.04,-0.05,-0.01,0.01,25.94,666,18.06
2025-03-06 09:38:35,1852,1007,77,,-2.45,2.79,9.02,-0.05,-0.01,0.01,26.04,1009,18.42
2025-03-06 09:38:36,1915,986,83,,-2.55,2.82,9.15,-0.05,-0.01,0.02,25.94,1156,18.76
2025-03-06 09:38:37,1837,1001,85,,-2.44,2.82,9.09,-0.05,-0.01,0.01,25.99,1121,19.34
2025-03-06 09:38:38,1855,985,73,,-2.41,2.82,9.21,-0.05,-0.01,0.02,25.89,926,19.04
2025-03-06 09:38:40,1867,1001,71,,-2.45,2.84,9.02,-0.05,-0.01,0.01,25.89,753,18.7
2025-03-06 09:38:41,1864,969,75,,-2.38,2.9,9.13,-0.05,-0.05,-0.04,25.94,1040,18.76
2025-03-06 09:38:41,1864,1047,79,,-2.33,2.74,9.21,-0.05,-0.01,0.02,25.94,1072,19.0
2025-03-06 09:38:44,4287,2343,74,,-2.3,2.66,9.28,-0.12,-0.04,0.04,25.94,745,18.33
2025-03-06 09:38:47,196621,142281,70,,-2.01,2.68,9.24,-0.05,-0.01,0.01,25.94,527,17.58
2025-03-06 09:38:49,195666,141939,64,,-2.04,2.74,9.23,-0.05,-0.01,0.01,25.94,543,18.0
2025-03-06 09:38:49,196615,142324,65,,-2.03,2.69,9.15,-0.05,-0.01,0.02,25.89,592,17.99
2025-03-06 09:38:50,196814,142454,76,,-2.04,2.68,9.37,-0.05,-0.01,0.02,25.85,571,17.72
2025-03-06 09:38:51,196889,142580,71,,-2.01,2.73,9.27,-0.05,-0.01,0.02,25.94,704,17.73
2025-03-06 09:38:52,195662,142246,77,,-2.04,2.7,9.27,-0.05,-0.01,0.02,25.89,710,18.61
2025-03-06 09:38:58,195007,142348,71,,-1.99,2.75,9.29,-0.05,-0.01,0.01,25.85,607,17.53
2025-03-06 09:38:59,196224,143083,71,,-2.0,2.75,9.23,-0.05,-0.02,0.02,25.8,598,18.15
2025-03-06 09:39:01,195406,143107,65,,-1.98,2.79,9.21,-0.05,-0.01,0.02,25.89,528,17.85
2025-03-06 09:39:02,194439,142940,67,,-2.04,2.69,9.28,-0.05,-0.01,0.02,25.85,459,17.52
2025-03-06 09:39:03,195488,143303,65,,-2.03,2.71,9.21,-0.05,-0.01,0.01,25.85,463,17.08
2025-03-06 09:39:04,196838,143965,71,,-2.06,2.7,9.27,-0.05,-0.01,0.01,25.85,444,17.15
2025-03-06 09:39:05,196686,144141,63,,-1.98,2.69,9.22,-0.05,-0.01,0.02,25.75,445,17.08
2025-03-06 09:39:06,194872,143593,58,,-2.04,2.71,9.3,-0.05,-0.01,0.02,25.75,400,17.49
2025-03-06 09:39:07,194914,143543,68,,-2.0,2.72,9.31,-0.05,-0.01,0.02,25.8,371,16.44
2025-03-06 09:39:11,0,145376,70,,-1.96,2.67,9.32,-0.05,-0.02,0.02,25.8,501,17.61
2025-03-06 09:39:41,993,794,68,,-2.03,2.64,9.28,-0.05,-0.02,0.01,25.75,417,17.44
2025-03-06 09:39:42,803,635,58,,-2.16,2.71,9.28,-0.06,-0.03,0.02,25.75,242,17.24
2025-03-06 09:39:44,932,693,66,,-1.78,2.58,9.32,-0.04,0.0,-0.13,25.71,314,16.63
2025-03-06 09:39:47,180502,136181,56,,-2.12,2.57,9.33,-0.29,0.04,0.03,25.8,274,15.95
2025-03-06 09:39:48,191234,140473,57,,-2.11,2.6,9.24,-0.06,-0.01,0.01,25.8,294,16.15
2025-03-06 09:39:49,193605,141364,59,,-2.11,2.56,9.15,-0.05,-0.01,0.02,25.75,333,16.91
2025-03-06 09:39:50,190159,140275,70,,-2.05,2.49,9.26,-0.06,-0.02,0.02,25.75,338,16.6
2025-03-06 09:39:51,190570,140418,58,,-2.13,2.58,9.28,-0.05,-0.01,0.01,25.8,336,16.94
2025-03-06 09:39:52,188255,139609,72,,-2.03,2.71,9.2,-0.04,-0.01,0.01,25.71,565,17.7
2025-03-06 09:39:54,187495,139130,74,,-2.06,2.55,9.25,-0.05,-0.02,0.01,25.75,569,17.7
2025-03-06 09:39:56,188024,139616,72,,-2.05,2.59,9.29,-0.04,-0.02,0.01,25.75,550,18.91
2025-03-06 09:39:57,189660,140228,41,,-2.05,2.54,9.3,-0.06,-0.01,0.01,25.71,541,17.15
2025-03-06 09:39:57,188772,139797,64,,-2.07,2.51,9.38,-0.06,-0.01,0.02,25.75,530,17.79
2025-03-06 09:39:58,187876,139518,72,,-2.08,2.57,9.22,-0.05,-0.01,0.02,25.75,527,17.96
2025-03-06 09:39:59,192090,141093,73,,-2.03,2.54,9.33,-0.06,-0.02,0.02,25.85,529,17.55
2025-03-06 09:40:00,196457,143035,68,,-2.04,2.56,9.34,-0.05,-0.01,0.02,25.8,475,17.8
2025-03-06 09:40:01,196571,143167,72,,-2.06,2.49,9.33,-0.06,-0.01,0.02,25.71,615,17.43
2025-03-06 09:40:02,199071,144366,69,,-2.1,2.48,9.34,-0.05,-0.01,0.01,25.8,619,18.77
2025-03-06 09:40:02,199203,144720,65,,-2.09,2.48,9.3,-0.05,-0.01,0.02,25.71,637,18.0
2025-03-06 09:40:03,199547,144638,75,,-2.08,2.55,9.18,-0.04,-0.01,0.01,25.75,650,17.74
2025-03-06 09:40:04,200160,144960,76,,-2.06,2.51,9.33,-0.05,-0.01,0.02,25.71,646,17.8
2025-03-06 09:40:05,199697,144753,71,,-2.07,2.48,9.31,-0.06,-0.01,0.02,25.66,645,17.7
2025-03-06 09:40:09,201315,145385,74,,-2.12,2.51,9.38,-0.05,-0.01,0.02,25.75,658,18.23
2025-03-06 09:40:09,200612,145135,71,,-2.08,2.53,9.28,-0.05,-0.01,0.02,25.66,669,17.63
2025-03-06 09:40:10,200953,145206,70,,-2.13,2.53,9.26,-0.05,-0.01,0.02,25.71,649,18.42
2025-03-06 09:40:11,200519,145018,65,,-2.09,2.55,9.29,-0.05,-0.01,0.01,25.75,658,18.02
2025-03-06 09:40:11,192753,141476,77,,-1.64,3.04,8.89,0.06,-0.02,0.01,25.66,916,18.44
2025-03-06 09:40:12,191048,140713,77,,-1.57,3.0,9.22,-0.06,-0.02,0.01,25.75,911,18.79
2025-03-06 09:40:13,190038,140165,83,,-1.96,2.89,9.23,0.35,-0.04,-0.19,25.75,921,18.88
2025-03-06 09:40:14,188818,139331,82,,-1.72,2.96,9.56,-0.01,0.01,0.02,25.66,921,18.68
2025-03-06 09:40:17,190362,139784,90,,-1.78,2.85,9.27,-0.05,-0.01,0.01,25.61,905,18.84
2025-03-06 09:40:18,191665,140600,82,,-1.78,2.83,9.47,0.03,-0.05,-0.0,25.71,906,18.45
2025-03-06 09:40:19,193343,140708,78,,-1.78,2.77,9.24,0.01,-0.03,0.01,25.66,912,18.64
2025-03-06 09:40:20,194799,141373,79,,-1.77,2.83,9.25,-0.06,-0.01,0.02,25.66,819,18.23
2025-03-06 09:40:21,195773,141764,72,,-1.75,2.92,9.1,-0.05,-0.0,0.03,25.71,784,18.09
2025-03-06 09:40:23,195748,141460,67,,-1.71,2.84,9.26,-0.05,-0.01,0.02,25.66,784,18.74
2025-03-06 09:40:24,195418,141279,72,,-1.74,2.85,9.26,-0.05,-0.01,0.01,25.61,774,18.25
2025-03-06 09:40:25,196876,142044,70,,-1.81,2.71,9.28,-0.04,-0.04,0.03,25.66,777,18.13
2025-03-06 09:40:26,195951,141600,71,,-1.72,2.85,9.31,-0.05,-0.01,0.02,25.66,784,18.07
2025-03-06 09:40:27,195387,141265,87,,-1.64,2.9,9.32,-0.05,-0.02,0.01,25.66,777,17.92
2025-03-06 09:40:29,196301,141624,80,,-1.71,2.98,9.26,-0.05,-0.02,0.01,25.66,789,18.81
2025-03-06 09:40:30,196601,141618,79,,-1.69,2.94,9.3,-0.05,-0.01,0.01,25.75,784,18.76
2025-03-06 09:40:30,196577,141729,72,,-1.68,2.92,9.31,-0.05,-0.01,0.02,25.71,784,18.47
2025-03-06 09:40:31,195824,141471,78,,-1.76,2.88,9.28,-0.05,-0.01,0.01,25.66,784,18.58
2025-03-06 09:40:31,196847,141753,68,,-1.77,2.83,9.27,-0.05,-0.02,0.01,25.61,777,18.41
2025-03-06 09:40:32,198544,142419,74,,-1.67,2.9,9.31,-0.05,-0.01,0.01,25.8,716,17.87
2025-03-06 09:40:33,198935,142652,66,,-1.66,2.86,9.25,-0.05,-0.01,0.02,25.71,711,18.4
2025-03-06 09:40:33,198719,142546,73,,-1.62,2.93,9.24,-0.03,-0.02,0.01,25.66,708,18.35
2025-03-06 09:40:34,197175,142094,69,,-1.69,2.87,9.3,-0.05,-0.01,0.01,25.75,752,17.88
2025-03-06 09:40:35,197666,142264,78,,-1.7,2.82,9.38,-0.03,-0.02,0.01,25.75,689,17.83
2025-03-06 09:40:36,198365,0,69,,-1.64,2.98,9.15,-0.04,-0.02,0.0,25.61,867,18.19
2025-03-06 09:40:39,195694,139024,64,,-1.31,3.26,9.29,0.07,-0.06,-0.09,25.66,566,17.81
2025-03-06 09:40:40,50532,52156,79,,-1.77,3.02,9.29,-0.05,-0.0,0.02,25.71,1245,19.19
2025-03-06 09:40:40,1086,870,77,,-1.78,2.95,9.66,0.08,-0.01,-0.0,25.66,1104,18.59
2025-03-06 09:40:41,874,615,83,,-1.85,2.92,9.21,-0.05,-0.02,0.02,25.71,966,18.94
2025-03-06 09:40:42,891,678,73,,-1.81,2.92,9.17,-0.06,-0.01,0.01,25.71,1040,19.31
2025-03-06 09:41:10,1995,1123,139,,-2.22,2.64,9.18,-0.05,-0.01,0.02,25.75,3402,21.24
2025-03-06 09:41:11,1977,1154,128,,-2.2,2.64,9.27,-0.05,-0.01,0.01,25.8,2795,21.05
2025-03-06 09:41:35,1980,1115,100,,-2.23,2.56,9.26,-0.16,-0.02,0.02,25.75,1925,20.61
2025-03-06 09:41:37,2009,1101,61,,-2.12,2.62,9.31,-0.05,-0.01,0.02,25.8,46,12.63
2025-03-06 09:41:38,2044,1126,59,,-2.13,2.61,9.27,-0.09,0.0,0.03,25.75,16,10.21
2025-03-06 09:41:41,2035,1130,59,,-2.1,2.54,9.31,-0.05,-0.01,0.02,25.85,1,5.93
2025-03-06 09:42:51,2101,1867,158,,-1.58,2.68,9.34,-0.05,-0.02,0.02,25.94,4095,21.64
2025-03-06 09:43:00,0,797,125,,-1.83,2.71,9.09,-0.03,0.0,0.03,25.89,3216,20.8
2025-03-06 09:43:01,1479,1041,131,,-1.77,2.67,9.28,-0.05,-0.05,0.01,25.94,3255,21.02
2025-03-06 09:43:06,946,740,99,,-1.8,2.58,9.5,-0.01,-0.0,0.01,25.99,1897,20.28
2025-03-06 09:43:49,3348,1976,63,,-1.72,2.66,9.3,-0.05,-0.01,0.01,25.94,626,17.7
2025-03-06 09:43:51,3326,2600,58,,-1.75,2.71,9.22,-0.05,-0.02,0.02,25.94,160,15.11
2025-03-06 09:43:53,2937,2341,78,,-1.82,2.69,9.24,-0.05,-0.02,0.02,26.08,1081,19.34
2025-03-06 09:43:59,153377,140193,66,,-1.59,2.61,9.29,-0.05,-0.0,0.02,25.99,432,17.2
2025-03-06 09:43:59,160575,127465,63,,-1.65,2.62,9.26,-0.05,-0.0,0.02,25.99,378,17.37
2025-03-06 09:44:01,186535,138555,74,,-1.56,2.57,9.41,-0.05,0.09,0.01,25.94,589,18.08
2025-03-06 09:44:02,177718,131126,67,,-0.25,3.06,9.62,-0.01,-0.03,-0.24,25.94,462,16.85
2025-03-06 09:44:03,184056,135059,69,,-0.63,3.4,9.27,-0.02,-0.02,0.01,25.99,410,16.83
2025-03-06 09:44:04,173818,128582,66,,-0.56,3.3,9.35,-0.06,-0.03,0.04,26.04,400,17.01
2025-03-06 09:44:05,151561,118268,60,,-0.85,3.48,9.38,0.01,0.03,0.09,25.99,393,16.85
2025-03-06 09:44:06,108257,95257,59,,-0.56,3.31,9.34,-0.05,-0.01,0.01,26.08,425,16.61
2025-03-06 09:44:07,106252,93279,63,,-0.62,3.15,9.3,-0.05,-0.01,0.02,25.94,462,17.6
2025-03-06 09:44:09,89892,79699,69,,-0.65,3.22,9.23,-0.04,0.06,0.06,25.94,358,16.51
2025-03-06 09:44:10,190964,137602,74,,-0.97,3.35,9.18,-0.05,-0.01,0.02,26.08,735,17.99
2025-03-06 09:44:12,190167,137207,69,,-0.94,3.43,9.17,-0.05,-0.01,0.02,25.94,645,18.44
2025-03-06 09:44:13,186498,135179,72,,-0.97,3.32,9.31,-0.05,-0.02,0.02,25.94,634,17.65
2025-03-06 09:44:14,186606,135338,71,,-0.95,3.4,9.23,-0.05,-0.01,0.01,25.89,592,17.68
2025-03-06 09:44:15,186949,134948,71,,-0.96,3.4,9.22,-0.05,0.0,0.02,25.89,606,17.87
2025-03-06 09:44:18,186586,134513,69,,-0.99,3.4,9.15,-0.05,0.0,0.01,25.99,707,17.75
2025-03-06 09:44:20,185326,133838,91,,-0.93,3.45,9.26,-0.05,0.02,0.0,25.99,754,18.61
2025-03-06 09:44:24,995,803,72,,-1.27,3.44,9.33,-0.04,-0.04,0.02,25.99,851,18.48
2025-03-06 09:44:25,1362,1012,68,,-1.18,3.53,9.15,-0.05,-0.01,0.01,25.99,781,18.06
2025-03-06 09:44:25,1343,961,70,,-1.19,3.49,9.17,-0.05,-0.02,0.02,25.99,498,17.75
2025-03-06 09:44:26,1378,1031,73,,-1.22,3.5,9.12,-0.05,-0.02,0.01,25.99,777,19.56
2025-03-06 09:44:27,1406,1006,73,,-1.21,3.51,9.07,-0.05,-0.02,0.02,26.08,496,17.11
2025-03-06 09:44:27,1552,1158,62,,-1.19,3.48,9.11,-0.05,-0.01,0.02,25.99,141,15.02
2025-03-06 09:44:28,1624,1181,72,,-1.17,3.49,9.1,-0.05,-0.03,0.02,25.99,449,17.3
2025-03-06 09:44:29,1610,1115,66,,-1.23,3.52,9.12,-0.05,-0.01,0.02,26.08,699,18.58
2025-03-06 09:44:30,151966,124709,75,,-1.12,3.56,9.18,-0.09,-0.13,0.05,25.99,706,17.76
2025-03-06 09:44:30,193668,140131,73,,-1.09,3.6,9.28,-0.03,0.12,-0.01,25.89,702,18.57
2025-03-06 09:44:31,193671,139937,73,,-1.07,3.56,9.15,-0.04,-0.02,0.0,25.94,729,18.36
2025-03-06 09:44:31,193337,138734,70,,-1.14,3.56,9.07,-0.05,-0.01,0.02,25.94,721,17.91
2025-03-06 09:44:31,191800,138125,71,,-1.09,3.58,9.17,-0.05,-0.01,0.02,25.94,734,18.0
2025-03-06 09:44:32,191790,138014,71,,-1.1,3.65,9.23,-0.05,-0.02,0.01,25.94,720,17.95
2025-03-06 09:44:32,190025,137334,74,,-1.15,3.56,9.07,-0.05,-0.01,0.01,25.99,721,18.3
2025-03-06 09:44:33,189679,137006,73,,-1.19,3.58,9.08,-0.05,-0.01,0.01,25.94,714,18.28
2025-03-06 09:44:34,189923,136956,78,,-1.15,3.54,9.14,-0.05,-0.01,0.02,25.99,715,17.76
2025-03-06 09:44:34,190051,136899,72,,-1.18,3.56,9.18,-0.05,-0.01,0.02,26.04,699,17.82
2025-03-06 09:44:34,189287,136527,76,,-1.16,3.58,9.06,-0.05,-0.01,0.02,25.94,703,18.44
2025-03-06 09:44:35,189591,136592,75,,-1.16,3.6,9.16,-0.05,-0.01,0.02,25.99,675,18.19
2025-03-06 09:44:35,190190,136845,70,,-1.11,3.61,9.17,-0.04,-0.01,0.01,26.04,663,18.1
2025-03-06 09:44:36,190307,136871,71,,-1.13,3.56,9.24,-0.05,-0.01,0.02,25.89,656,18.44
2025-03-06 09:44:37,189565,136495,76,,-1.14,3.56,9.06,-0.05,-0.02,0.02,25.89,667,17.85
2025-03-06 09:44:37,189519,136489,69,,-1.17,3.62,9.1,-0.05,-0.0,0.02,26.08,651,17.95
2025-03-06 09:44:38,188963,136271,89,,-1.15,3.51,9.13,-0.05,-0.01,0.01,25.99,643,18.05
2025-03-06 09:44:38,188409,136094,67,,-1.12,3.61,9.18,-0.05,-0.01,0.02,26.08,635,18.02
2025-03-06 09:44:38,188748,136224,70,,-1.14,3.53,9.14,-0.05,-0.01,0.02,25.99,630,17.81
2025-03-06 09:44:39,188556,136327,73,,-1.13,3.58,9.1,-0.05,-0.01,0.01,26.04,621,17.66
2025-03-06 09:44:40,188909,136593,70,,-1.2,3.57,9.1,-0.05,-0.01,0.02,26.04,602,17.07
2025-03-06 09:44:41,188346,136425,69,,-1.13,3.57,9.11,-0.05,-0.01,0.01,25.99,592,17.73
2025-03-06 09:44:41,188288,136458,70,,-1.15,3.62,9.16,-0.05,-0.01,0.02,26.04,593,17.88
2025-03-06 09:44:43,188997,136740,68,,-1.14,3.6,9.13,-0.05,-0.01,0.02,26.04,606,17.36
2025-03-06 09:44:43,190479,137375,63,,-1.14,3.42,9.18,-0.05,-0.01,0.02,26.04,587,17.43
2025-03-06 09:44:44,190010,137190,67,,-1.2,3.65,9.09,-0.05,-0.01,0.01,25.99,581,17.9
2025-03-06 09:44:45,190666,137519,65,,-1.16,3.59,9.1,-0.05,-0.01,0.01,25.99,574,17.57
2025-03-06 09:44:46,191059,137751,62,,-1.16,3.63,9.15,-0.05,-0.01,0.02,26.08,560,18.16
2025-03-06 09:44:47,190917,137922,65,,-1.13,3.6,9.18,-0.05,-0.01,0.02,26.08,539,17.95
2025-03-06 09:44:48,191004,138066,68,,-1.16,3.54,9.09,-0.05,-0.01,0.02,25.99,533,17.41
2025-03-06 09:44:49,191353,138044,63,,-1.1,3.61,9.13,-0.05,-0.01,0.02,26.04,507,17.79
2025-03-06 09:44:50,192018,138636,73,,-1.13,3.56,9.08,-0.05,-0.01,0.02,26.04,491,17.19
2025-03-06 09:44:51,191255,138290,72,,-1.17,3.63,9.13,-0.05,-0.01,0.02,26.04,482,17.7
2025-03-06 09:44:51,192205,138819,64,,-1.17,3.65,9.06,-0.05,-0.01,0.02,25.99,475,16.87
2025-03-06 09:44:52,191963,138735,68,,-1.11,3.63,9.08,-0.05,-0.01,0.02,25.94,469,17.45
2025-03-06 09:44:53,192092,138819,70,,-1.18,3.67,9.19,-0.05,-0.01,0.02,26.08,470,17.49
2025-03-06 09:44:53,191571,138600,61,,-1.13,3.62,9.12,-0.05,-0.01,0.02,26.13,463,16.78
2025-03-06 09:44:53,192578,138980,63,,-1.16,3.64,9.03,-0.05,-0.01,0.01,26.08,458,16.88
2025-03-06 09:44:54,191973,138913,69,,-1.21,3.61,9.15,-0.05,-0.01,0.01,26.08,454,17.21
2025-03-06 09:44:54,191199,138586,66,,-1.16,3.62,9.16,-0.05,-0.01,0.02,26.08,445,17.54
2025-03-06 09:44:55,190162,138135,63,,-1.12,3.61,9.12,-0.05,-0.02,0.02,26.08,427,17.13
2025-03-06 09:44:56,190592,138193,63,,-1.23,3.65,9.12,-0.05,-0.01,0.02,26.08,427,16.93
2025-03-06 09:44:57,192133,139004,69,,-1.19,3.58,8.99,-0.05,-0.02,0.02,26.08,413,17.09
2025-03-06 09:44:58,192390,139085,58,,-1.12,3.62,9.09,-0.05,-0.01,0.02,26.08,373,17.29
2025-03-06 09:44:59,192166,139044,69,,-1.12,3.6,9.07,-0.05,-0.01,0.02,26.04,387,17.04
2025-03-06 09:45:00,191196,138707,60,,-1.19,3.64,9.11,-0.05,-0.01,0.02,25.99,389,16.48
2025-03-06 09:45:01,190208,138452,65,,-1.13,3.63,9.1,-0.05,-0.01,0.02,26.08,379,16.83
2025-03-06 09:45:02,186523,135296,69,,-1.18,3.63,9.02,-0.05,-0.01,0.02,26.18,375,16.38
2025-03-06 09:45:03,184664,134268,64,,-1.13,3.65,9.16,-0.05,-0.01,0.02,26.18,375,16.79
2025-03-06 09:45:04,187162,135687,65,,-1.18,3.62,9.06,-0.05,-0.01,0.02,26.04,368,16.55
2025-03-06 09:45:05,188215,136348,60,,-1.14,3.64,9.11,-0.05,-0.01,0.02,26.08,354,16.79
2025-03-06 09:45:06,188237,136249,57,,-1.14,3.69,9.12,-0.05,-0.02,0.01,26.04,347,17.12
2025-03-06 09:45:07,188523,136387,65,,-1.14,3.6,9.15,-0.05,-0.01,0.02,25.99,343,16.59
2025-03-06 09:45:08,188991,136502,61,,-1.14,3.68,9.14,-0.05,-0.01,0.02,26.13,339,16.49
2025-03-06 09:45:08,189115,136442,65,,-1.13,3.68,9.06,-0.05,-0.01,0.02,26.18,336,14.83
2025-03-06 09:45:09,189181,136392,63,,-1.17,3.6,9.08,-0.05,-0.01,0.02,26.04,336,16.5
2025-03-06 09:45:09,188975,136169,65,,-1.21,3.66,9.02,-0.05,-0.01,0.02,25.99,331,16.19
2025-03-06 09:45:11,189179,136124,58,,-1.14,3.67,9.05,-0.05,-0.02,0.02,26.08,322,16.14
2025-03-06 09:45:11,188839,135914,58,,-1.14,3.64,9.08,-0.05,-0.01,0.01,26.18,319,16.94
2025-03-06 09:45:12,188708,135915,59,,-1.16,3.62,9.16,-0.05,-0.01,0.02,26.13,320,16.52
2025-03-06 09:45:13,188583,135886,60,,-1.14,3.62,9.14,-0.05,-0.01,0.02,26.08,315,16.63
2025-03-06 09:45:13,187563,135728,62,,-1.18,3.66,9.06,-0.05,-0.01,0.01,26.13,311,16.38
2025-03-06 09:45:14,187585,135733,70,,-1.14,3.61,9.09,-0.05,-0.01,0.02,26.04,320,16.53
2025-03-06 09:45:14,188082,135934,64,,-1.16,3.67,9.1,-0.05,-0.01,0.01,26.18,311,16.56
2025-03-06 09:45:15,187687,135916,69,,-1.1,3.63,9.08,-0.05,-0.01,0.02,26.18,315,16.07
2025-03-06 09:45:15,187558,136034,60,,-1.2,3.58,9.05,-0.05,0.01,0.02,25.99,310,16.55
2025-03-06 09:45:16,187907,136277,58,,-1.17,3.66,9.09,-0.05,-0.01,0.02,26.13,314,16.91
2025-03-06 09:45:17,189498,136952,65,,-1.13,3.67,9.13,-0.05,-0.01,0.02,26.18,306,16.9
2025-03-06 09:45:17,189604,137246,56,,-1.13,3.62,9.09,-0.05,-0.01,0.02,26.08,310,16.51
2025-03-06 09:45:17,189891,137137,59,,-1.19,3.64,9.08,-0.05,-0.01,0.02,26.04,305,16.3
2025-03-06 09:45:18,189785,137088,57,,-1.17,3.62,9.03,-0.05,-0.01,0.02,26.18,297,16.83
2025-03-06 09:45:18,189405,137004,64,,-1.18,3.62,9.18,-0.05,-0.01,0.02,26.08,291,16.17
2025-03-06 09:45:19,190693,137736,57,,-1.11,3.64,9.05,-0.05,-0.02,0.02,26.18,299,16.05
2025-03-06 09:45:19,189629,137449,66,,-1.18,3.68,9.18,-0.04,0.0,0.01,26.18,288,16.55
2025-03-06 09:45:20,190526,138017,62,,-1.15,3.67,9.08,-0.05,-0.01,0.01,25.99,287,16.3
2025-03-06 09:45:21,191210,138483,80,,-1.22,3.59,9.18,-0.05,-0.01,0.02,26.22,293,16.83
2025-03-06 09:45:22,191234,138738,65,,-1.15,3.64,9.13,-0.05,-0.01,0.02,26.18,295,16.44
2025-03-06 09:45:23,191070,138577,60,,-1.18,3.62,9.08,-0.05,-0.02,0.02,26.08,291,16.54
2025-03-06 09:45:24,0,137694,57,,-1.17,3.71,9.11,-0.05,-0.03,0.01,26.13,285,16.0
2025-03-06 09:45:25,190051,138390,55,,-1.17,3.66,9.17,-0.05,-0.01,0.01,26.13,273,16.11
2025-03-06 09:45:27,192294,139887,68,,-1.19,3.62,9.07,-0.03,-0.01,-0.0,26.18,262,16.35
2025-03-06 09:45:28,194046,140886,68,,-1.09,3.63,9.03,-0.05,-0.01,0.02,26.22,266,16.72
2025-03-06 09:45:29,193894,140222,55,,-1.09,3.71,9.1,-0.05,-0.01,0.01,26.08,265,16.59
2025-03-06 09:45:30,193420,139666,59,,-1.13,3.68,9.04,-0.05,-0.01,0.02,26.13,263,16.25
2025-03-06 09:45:34,193453,139596,71,,-1.15,3.72,8.99,-0.05,-0.01,0.02,26.13,250,16.23
2025-03-06 09:45:35,189749,137588,58,,-1.1,3.65,9.07,-0.05,-0.02,0.02,26.13,254,15.94
2025-03-06 09:45:35,188896,137211,62,,-1.11,3.65,9.07,-0.05,-0.01,0.02,26.18,251,16.54
2025-03-06 09:45:36,189283,137729,56,,-1.2,3.67,9.08,-0.05,-0.02,0.02,26.22,245,16.29
2025-03-06 09:45:36,190221,138458,57,,-1.19,3.6,9.1,-0.05,-0.01,0.02,26.18,245,15.92
